skillid,skillname,category,reviewer,star,title,date,content
B0785WVHBB,Virginia Liquor Lottery,Food & Drink,Deepak Kaushik,5.0 out of 5 stars,Good information!!!,"Reviewed in the United States on January 10, 2018",Love the info on good bourbons
B075TVDYFV,Beer Wisdom,Food & Drink,Cap,5.0 out of 5 stars,Nice unique facts,"Reviewed in the United States on October 14, 2017",Good for any beer lover to expand their knowledge!
B01GNHXOD8,Beer Meister,Food & Drink,Flymiester,1.0 out of 5 stars,Garbage skill not useful at all,"Reviewed in the United States on July 31, 2016","Worthless.  Most common response to questions is ""how about undefined"".  Beer miester, recommend a Kolsch.  Answer: Ok cold, how about undefined.  Deleting this skill immediately."
B06WP1RNCN,Tea Facts,Food & Drink,Bill E. Hawaiian,1.0 out of 5 stars,Does not Work,"Reviewed in the United States on February 15, 2017",Does not Work
B07SR36N5H,Dueling Pistols,Food & Drink,Emily Perlberg,5.0 out of 5 stars,Fun and Engaging Guided Tastings for a Delicious Wine!!,"Reviewed in the United States on June 11, 2019","I really enjoyed this app and learned a lot, all while tasting an amazing new wine, Dueling Pistols! I highly recommend the wine and this app. Very fun thing to do with your significant other on a Friday night!"
B07G79F8G6,Bourbon Cocktails,Food & Drink,Peter Brendan,5.0 out of 5 stars,Real recipes for bourbon based drinks.,"Reviewed in the United States on September 23, 2018",Real recipes for bourbon based drinks
B079C1VPZF,Craft Beer Facts,Food & Drink,BeardedNinja,4.0 out of 5 stars,Interesting,"Reviewed in the United States on January 27, 2018",Creates a conversational piece when drinking with friends!
B07JH22L3C,My Freezer,Food & Drink,Scritley,5.0 out of 5 stars,Finally a way to time my clear ice!,"Reviewed in the United States on October 17, 2018",Finally a way to set a timer on my clear ice making as it takes a minimum of 28 hours to complete and 24 hours is the maximum allowed for timers in Alexa!  Great Skill!
B08WHTGYD2,Decoy Wines,Food & Drink,bc44,5.0 out of 5 stars,love this idea! I use this anytime I buy a new bottle of Decoy,"Reviewed in the United States on April 12, 2021",I love Decoy wines and am so happy to see they have a voice app on Alexa now! I used it to help me with food and wine pairings with a new Decoy limited bottle and it worked great. Well done!
B08WHTGYD2,Decoy Wines,Food & Drink,Christine Lawrence,5.0 out of 5 stars,What a fun way to enjoy great wine!,"Reviewed in the United States on June 22, 2021",A much more enjoyable experience to drinking wine being able to listen to the wine maker!
B07817K38V,Today's Reason to Drink,Food & Drink,rezin8,5.0 out of 5 stars,Not that I actually NEED a reason...,"Reviewed in the United States on December 12, 2017",...but it sounds good when making excuses. Today's reason to drink is that it's Frank Sinatra's birthday!
B07817K38V,Today's Reason to Drink,Food & Drink,Jeff,5.0 out of 5 stars,"Real drunkards don't need a reason to drink,","Reviewed in the United States on December 16, 2017",But when we do we use MDM to give us a reason.Interesting daily facts.
B07817K38V,Today's Reason to Drink,Food & Drink,Kim Stacey,3.0 out of 5 stars,"Inconsistent Quality, But...","Reviewed in the United States on March 27, 2019","...when it's good, it's really good. Entertaining, even for someone like me who doesn't drink hard liquor."
B07817K38V,Today's Reason to Drink,Food & Drink,Tommy Ferreira,5.0 out of 5 stars,funny most of the time,"Reviewed in the United States on April 30, 2019",funny and some fun facts
B07817K38V,Today's Reason to Drink,Food & Drink,Layne,5.0 out of 5 stars,Funny and Informative,"Reviewed in the United States on February 22, 2019",A perfect blurp about history and the boozy related fact that ties into it! Written very playfully which is funny to hear Alexa say!
B07817K38V,Today's Reason to Drink,Food & Drink,Perkeo,5.0 out of 5 stars,Informative,"Reviewed in the United States on December 6, 2018",If you need a reason or just want a little history this is the app for you.
B07817K38V,Today's Reason to Drink,Food & Drink,Amazon Customer,4.0 out of 5 stars,Thumbs up,"Reviewed in the United States on February 5, 2018",It’s fun and int
B07817K38V,Today's Reason to Drink,Food & Drink,Patty Revels,5.0 out of 5 stars,Love it!,"Reviewed in the United States on March 6, 2022",I have it set as the finale to my daily breifing for a bit of humor after all the bad news from overnight. Really enjoy the daily history lesson.
B07817K38V,Today's Reason to Drink,Food & Drink,Timothy Kelly,5.0 out of 5 stars,Why not?,"Reviewed in the United States on February 11, 2018","It’s fun, informative and amusing."
B07817K38V,Today's Reason to Drink,Food & Drink,Dave Smith,5.0 out of 5 stars,As if I Need a Reason,"Reviewed in the United States on February 21, 2020","Short, fun. Sometimes I learn something."
B07817K38V,Today's Reason to Drink,Food & Drink,Amazon Customer,2.0 out of 5 stars,too long!,"Reviewed in the United States on July 25, 2021","I just want the reason to drink, not the long back story."
B07817K38V,Today's Reason to Drink,Food & Drink,Jason Horr,3.0 out of 5 stars,What happened?,"Reviewed in the United States on May 8, 2018",Up until recently I would’ve gladly given this 5 stars but lately I’ve been disappointed when listening to my flash briefings and this skill does not have anything to say.
B01GDFDXOA,drinkiwiki.com bartender,Food & Drink,Dana Carter,1.0 out of 5 stars,Limited,"Reviewed in the United States on July 22, 2016",Limited drink recipes.  Doesn't know what a blue hawaiian is. My favorite drink.
B084JNJX8M,The Rocks Mint Julep Skill,Food & Drink,Jonathan Vargas,5.0 out of 5 stars,Very fun facts!!,"Reviewed in the United States on February 15, 2020",Such a fun skill to use! Getting fun facts about drinks that we consume. Use the facts that you have learned and share them next time you are out and about enjoying adult beverages.
B08WCQ4NRH,MyBar - Cocktail Machine,Food & Drink,Juan Pablo Risso,5.0 out of 5 stars,Simple way to interact with my cocktail machine,"Reviewed in the United States on February 10, 2021","The skill is very simple, you can get the menu by saying ""Menu"" or request the cocktail that you want.I like that I can ask for a cocktail like if I were talking to a Bartender."
B07TW4KXFR,Random Beer Style,Food & Drink,K,5.0 out of 5 stars,Gives a random beer style with the BJCP Identifier,"Reviewed in the United States on July 8, 2019",Gives a random beer style with the BJCP Identifier
B071W2F5X1,BrewDog Unofficial,Food & Drink,jason curry,5.0 out of 5 stars,this is awesome I'm going to drink now,"Reviewed in the United States on July 14, 2017",cool idea thanks I love ipa
B08P1DWGW5,cocktailer,Food & Drink,FooBrew,1.0 out of 5 stars,Very broken English,"Reviewed in the United States on May 13, 2021","The English grammar used in this skill is really quite bad. You have to actually speak broken English to it to get it to understand you; e.g. ""how to make margarita"" works but using proper English like ""how do I make a margarita"" does not. As a native English speaker, I have trouble even understanding some of the responses.This skill feels more like an alpha release or proof-of-concept rather than an finished product."
B07KD6MDCN,Wine Down,Food & Drink,jennie,5.0 out of 5 stars,excellent skill,"Reviewed in the United States on October 14, 2019",very good!!
B078H5NNK8,Drink Recommender - Your Personal Bartender,Food & Drink,Amber P,3.0 out of 5 stars,Three Stars,"Reviewed in the United States on January 16, 2018","limited options, and only offers basic drinks.  I want to try something new..."
B078H5NNK8,Drink Recommender - Your Personal Bartender,Food & Drink,Amazon Customer,5.0 out of 5 stars,Serves up a great recommendation every time!,"Reviewed in the United States on December 22, 2017",Great interactive skill!  Wow! Gin & Tonic for me!
B078H5NNK8,Drink Recommender - Your Personal Bartender,Food & Drink,Cortney,2.0 out of 5 stars,Didn’t ask alcohol preference,"Reviewed in the United States on December 22, 2017","Found it odd that it didn’t ask for preferred alcohol. Would be a lot more handy if I could specify rum, gin, etc... Doesn’t do me much good when it recommends cocktails with liquor that I don’t drink."
B078H5NNK8,Drink Recommender - Your Personal Bartender,Food & Drink,Herbal Influences ,5.0 out of 5 stars,Nice app...,"Reviewed in the United States on December 20, 2017",Does what it says!
B01M2X3IIH,what kind of wine should i drink,Food & Drink,West Texan,1.0 out of 5 stars,Not Helpful At All!,"Reviewed in the United States on January 31, 2017","Like someone else said, she ask's if it is warm outside, when I said yes, she suggested ""Rosie"".....I asked what to serve with scallops and she stuck with ""warm outside, Rosie"".....Not very helpful at all!She asked if I wanted to continue the ""game""......hmm....so much for this app!"
B01M2X3IIH,what kind of wine should i drink,Food & Drink,CoffeeLover,1.0 out of 5 stars,Vague,"Reviewed in the United States on November 13, 2016","Didn't even ask me what I was eating, just if it was warm outside, and then if my food was warm. Not helpful."
B01M2X3IIH,what kind of wine should i drink,Food & Drink,Darren D.,1.0 out of 5 stars,Doesn’t Pair With Food,"Reviewed in the United States on August 17, 2018",Doesn’t allow for you to ask what wine goes with what food.
B01M2X3IIH,what kind of wine should i drink,Food & Drink,Ricky,1.0 out of 5 stars,Too Simpli,"Reviewed in the United States on October 22, 2016",Too simplist
B01FOSJMVA,Brewery Trivia,Food & Drink,Tearah,4.0 out of 5 stars,Gotta know your breweries!,"Reviewed in the United States on September 2, 2017","It's fun, but it's really hard. A bit difficult to understand what Alexa is saying at times, but it's still fun.  Definitely don't know as many breweries as I thought I did!"
B01FOSJMVA,Brewery Trivia,Food & Drink,Michael A Shane,1.0 out of 5 stars,Just states,"Reviewed in the United States on May 30, 2018",Only asks where a brewery is located.
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Matt Tooley,5.0 out of 5 stars,Must have for the wine enthusiast,"Reviewed in the United States on January 7, 2017",Awesome.  Makes picking out a wine 🍷 for dinner easier.  Plus it's fun.
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Randell G. Tarin,2.0 out of 5 stars,Needs work,"Reviewed in the United States on January 28, 2017","Didn't understand Brunello de Montalcino.  When I asked by vineyard, it listed what sounded like a Napa sponsored listing.  Some assistant."
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Sutapa Mukherjee,5.0 out of 5 stars,Adds a dimension to socializing with wine,"Reviewed in the United States on January 9, 2017",Enhances the social aspect of the wine drinking experience since you can use the assistant hands free while you enjoy wine with your friends and family!
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,TN,1.0 out of 5 stars,No real value,"Reviewed in the United States on January 31, 2017",Nothing to it. Didn't know one of the twenty wines we asked of it.
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Dwayne Vandiver,1.0 out of 5 stars,No details,"Reviewed in the United States on March 5, 2017",All wine details comes back as undefined
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Rafael,1.0 out of 5 stars,Poor app,"Reviewed in the United States on February 4, 2017",Cannot find the wines
B01NAO4CYM,"Wine assistant, your Sommelier",Food & Drink,Kendric Chaney,1.0 out of 5 stars,Problems needs work.  Would be great if it could access cellartracker.com,"Reviewed in the United States on January 8, 2017",You cannot ask for a price.  And major wines like Franciscan can be found but there are no details
B0871YBWR3,Wente Vineyards Wine Tasting,Food & Drink,Tyson L Overton,5.0 out of 5 stars,Wente Vineyards is a great choice for my first Alexa-enabled virtual tasting!,"Reviewed in the United States on April 14, 2020","Great selection of wines -- Wente Riva Ranch Vineyard Chardonnay, Wente Vineyards Southern Hills Cabernet Sauvignon and Wente Vineyards Morning Fog Chardonnay.  Fun history of the family and general overview of the vineyard regions.  Just enough technical detail to keep me engaged and the tasting notes are spot on."
B0871YBWR3,Wente Vineyards Wine Tasting,Food & Drink,David C Enderle,5.0 out of 5 stars,Loved hearing the story and a fun way to learn about wine,"Reviewed in the United States on May 7, 2020",What a fun and unique opportunity to utilize with Alexa!!  I really enjoyed learning about the history of Wente and going through and tasting the wine.  It would be better if I could have a way to purchase the wines via Amazon Fresh or PrimeNow.  Hope to see more of these in the future.
B0871YBWR3,Wente Vineyards Wine Tasting,Food & Drink,Deej,5.0 out of 5 stars,Wente Vineyards nails it!,"Reviewed in the United States on May 1, 2020","I truly enjoyed taking my neighbors who are savvy wine geeks through this virtual tasting this afternoon. Very informative, engaging and the three wines Wente Vineyards featured Morning Fog Chardonnay, Riva Ranch Chardonnay and their delicious Southern Hills Cabernet Sauvignon were outstanding and paired well with our appetizers. I'm a fan for life! Make Time to experience this great new tasting platform."
B0871YBWR3,Wente Vineyards Wine Tasting,Food & Drink,Leah Radke,5.0 out of 5 stars,Fun and Interactive! Great wine too!,"Reviewed in the United States on April 13, 2020","We were looking for something fun to do on Easter and found this great wine tasting. We had two of the wines at home after buying them at Safeway the day before, so we figured why not? It was fun and informative. We pretended we were in wine country doing a tasting and getting away from it all. Thanks so much!"
B0871YBWR3,Wente Vineyards Wine Tasting,Food & Drink,Kyle Runner,5.0 out of 5 stars,Fun idea!,"Reviewed in the United States on April 13, 2020",My wife and I really enjoyed trying out this virtual wine tasting from the comfort of our own table
